,N1-Light,N1-Short,N1-Medium,N1-Long
2002-06-01,24275.5614,329.7368,251.4210526,301.6140351
2002-06-02,22140.62069,201.4138,207.7931034,233.4310345
2002-06-03,31941.7931,877.8276,469.362069,476.9310345
2002-06-04,32781.42105,978.7895,512.0526316,537.5614035
2002-06-05,33377.96491,1019.421,539.8245614,562.9649123
2002-06-06,33682.08772,1031.456,545.3508772,574.2807018
2002-06-07,36463.84211,973.2456,536.3859649,524.5964912
2002-06-08,23814.33333,320.3158,234.2982456,312.3508772
2002-06-09,20988.49123,192.8772,177.245614,235.6315789
2002-06-10,30924.71429,893.4286,460.1428571,482.9642857
2002-06-11,31658.94643,946.9643,518.4464286,547.25
2002-06-12,31962.19643,988.2679,524.875,568.9285714
2002-06-13,33639.68421,1053.263,542.7719298,590.6140351
2002-06-14,38663.5614,1014.579,587.6315789,548.0350877
2002-06-15,23379.43103,293.8448,261.3793103,313.9310345
2002-06-16,19035.37931,135.1034,178.3103448,188.3448276
2002-06-17,22329.77586,259.8793,281.3793103,254.7758621
2002-06-18,32036.07018,915.5263,475.1052632,525.8596491
2002-06-19,32363.91228,980.1228,512.0701754,598.4035088
2002-06-20,34149.47368,1066.684,557.4561404,643.0877193
2002-06-21,36845.54386,988.3158,568.9298246,561.3684211
2002-06-22,24075.66667,357.1579,295.8070175,362.1754386
2002-06-23,20736.70175,198.1228,233.8947368,258.1403509
2002-06-24,30787.89286,881.7143,491.6964286,512.1607143
2002-06-25,31658.53571,978.2857,521.0535714,584.9821429
2002-06-26,33147.37931,999.7241,544.1896552,628.8103448
2002-06-27,34301.68966,1035.138,566.4137931,621.2758621
2002-06-28,37767.10526,991.3509,581.2631579,556.3684211
2002-06-29,25866.78947,387.8947,303.4736842,326.7192982
2002-06-30,23332.07018,227.6316,253.2105263,261.6491228
2002-07-01,31767.24561,863.4211,495.9122807,501.0701754
2002-07-02,32063.47368,963.5614,533.6315789,599.5964912
2002-07-03,32713.75439,997.6316,535.3859649,628.1403509
2002-07-04,31801.60714,991.3929,550.75,630.4642857
2002-07-05,35408.76364,959.7818,565.9454545,578.9818182
2002-07-06,24339.03636,349.1818,288.3818182,327.7090909
2002-07-07,21384.12069,200.5172,231.9827586,239.6551724
2002-07-08,29045.46552,829.8793,468.7931034,495.1896552
2002-07-09,31829.55,956.4,495.9666667,567.35
2002-07-10,32515.7,976.3833,515.3333333,614.5833333
2002-07-11,33125.55,1003.167,529.9666667,599.9666667
2002-07-12,36138.7,938.8667,555.25,541.6333333
2002-07-13,24808.59322,341.2373,279.0169492,327.559322
2002-07-14,23785.15254,215.5254,243.9491525,244.5932203
2002-07-15,32949.83051,877.7119,493.5932203,502.2881356
2002-07-16,32113.53333,935.8333,517.9666667,568.0833333
2002-07-17,31625.35593,952.9661,514.2542373,581.440678
2002-07-18,31007.7931,943.931,509.0172414,572.3275862
2002-07-19,33749.37931,900.3103,511.8275862,530.3448276
2002-07-20,22725.86667,305.6,256.25,299.4333333
2002-07-21,20992.23333,175.9833,226.9666667,240.3833333
2002-07-22,31057.7,878.8667,460.7,504.0333333
2002-07-23,31177.89655,941.5517,498.8103448,577.8448276
2002-07-24,32153.7069,956.4138,509.8275862,592.1034483
2002-07-25,32536.28814,977.661,509.4915254,588.1694915
2002-07-26,36331.12069,915.7414,521.3448276,551.862069
2002-07-27,24899.15,314.0333,262.1166667,293.2166667
2002-07-28,22643.31667,189.2667,228,234.55
2002-07-29,31556.78333,864.6333,447.1,491.25
2002-07-30,32130.25,944.7833,511.5,574.1833333
2002-07-31,33234.1,1000.9,512.4333333,596.0666667
2002-08-01,32903.94915,1003.034,522.220339,573.5762712
2002-08-02,36624.0678,954.9661,535.4237288,528.8983051
2002-08-03,24122.79661,307.5424,254.1525424,315.5423729
2002-08-04,20726.18966,172.6724,205,234.1551724
2002-08-05,29008.49123,825.3333,447.7368421,491.9824561
2002-08-06,29277.32759,902.7586,484.3965517,551.7931034
2002-08-07,33063.98361,1024.148,540.7704918,603.8196721
2002-08-08,36956.33333,1045.167,595.05,565.4666667
2002-08-09,23064.85,322.8167,283.8833333,298.4833333
2002-08-10,19406.88333,216.3167,188.3333333,221.5
2002-08-11,24276.53333,220.0333,253.75,210.85
2002-08-12,29958.11667,844.75,447.8833333,501.7166667
2002-08-13,31538.42623,991.7869,498.7704918,569.442623
2002-08-14,32753.68333,1013.733,531.8333333,609.9166667
2002-08-15,31452.40678,994.3898,528.3220339,602.9322034
2002-08-16,34455.27119,948.0678,533.8305085,554.6610169
2002-08-17,23472.9322,333.1186,295.6440678,340.9491525
2002-08-18,19392.35593,174.7458,236.3389831,246.0508475
2002-08-19,29928.74576,872.2881,493.2033898,524.9830508
2002-08-20,32446.3,991.55,537.4166667,597.7666667
2002-08-21,33050.83333,1033.8,554.9666667,614.0833333
2002-08-22,33377.51667,1028.767,564.3166667,597.6166667
2002-08-23,35597.20339,923.4407,572.3389831,557.8135593
2002-08-24,25165.74576,357.3898,317.440678,329.6779661
2002-08-25,23081.33898,191.3559,247,248.3559322
2002-08-26,30934.33333,905.7193,506.0175439,509.5263158
2002-08-27,33104.42105,1007.702,549.5263158,571.1929825
2002-08-28,33633.22034,1031.22,573.7118644,617.2033898
2002-08-29,34674.35593,1082.814,593.0508475,605.1016949
2002-08-30,38558.98305,982.3898,604.8135593,548.0169492
2002-08-31,28428.76271,363.8475,411.8983051,329.8644068
2002-09-01,26528.47458,230.6949,350.8474576,244.4237288
2002-09-02,33371.23729,938.3051,572.7627119,522.2881356
2002-09-03,32269.57627,1016.085,560.559322,595.3728814
2002-09-04,33385.8,1011.233,564.75,621.05
2002-09-05,33907.86667,1075.333,563.0166667,613.4
2002-09-06,36835.01667,984.8167,580.4333333,588.1833333
2002-09-07,25135.38333,350.0833,286.75,347.6
2002-09-08,22905.93333,188.5333,242.3,253.7166667
2002-09-09,31767.94915,924.8136,476.5762712,515.3220339
2002-09-10,32414.20339,999.5593,529.3220339,573.9152542
2002-09-11,31922.72414,974.9828,537.9482759,597.9827586
2002-09-12,32149.63793,998.3966,559.8965517,600.1724138
2002-09-13,35782.65517,954.3276,569.1206897,560.8793103
2002-09-14,25081.44828,337.3966,273.8965517,336.6724138
2002-09-15,21853.43103,187.931,218.8448276,245.7758621
2002-09-16,30615.93103,904.4828,486.0517241,532.0344828
2002-09-17,32647.66667,1025.533,548.4333333,601.4666667
2002-09-18,33489.25,1027.817,554.75,622.1333333
2002-09-19,34574.45,1068.867,594.75,630.2
2002-09-20,38927.95,1071.25,645.9166667,588.1166667
2002-09-21,25539.72881,373.8644,363.9322034,342.2711864
2002-09-22,20563.08475,190.3559,248.9830508,262.3050847
2002-09-23,28574.55932,895.0339,509.5932203,507.6271186
2002-09-24,22488.2,373.15,333.8333333,369.4
2002-09-25,33098.86667,993.8333,541.4333333,561.8
2002-09-26,33579.03279,1065.18,563.1311475,586.442623
2002-09-27,38153.37705,1013.164,589.7377049,560.3442623
2002-09-28,26404.54098,380.9836,330.7704918,335.4754098
2002-09-29,24538.85246,231.4918,286.0491803,257.4754098
2002-09-30,33422.11475,946.8197,516.8852459,527.704918
2002-10-01,30899.71667,918.9,507.0333333,575.8166667
2002-10-02,31706.40678,946.0678,520.5254237,600.6949153
2002-10-03,31901.73333,1008.967,537.35,621.6333333
2002-10-04,36804.81967,1006.098,589.442623,586.3114754
2002-10-05,25386.64063,369.8594,311.9375,346.21875
2002-10-06,23664.96875,204.2656,251.125,256.03125
2002-10-07,31115.22581,928.629,497.1451613,542.0967742
2002-10-08,29665.36066,980.7213,507.0491803,616.3442623
2002-10-09,30088.80645,1020.177,536.0483871,632.2096774
2002-10-10,30738.6129,1034.323,538.8870968,637.3225806
2002-10-11,34981.63492,995.4762,563.3174603,601.2222222
2002-10-12,23796.31746,357.1429,282.4126984,353.8571429
2002-10-13,20595.93548,183.5323,211.3387097,269.8225806
2002-10-14,33060.22059,999.5588,525.6176471,553.5
2002-10-15,33372.9403,1063.94,562.1791045,625.4029851
2002-10-16,38082.58333,1195.972,591.1666667,638.9305556
2002-10-17,38262.36111,1214.889,596.5555556,629.9305556
2002-10-18,43609.83099,1183.254,628.8591549,588.2535211
2002-10-19,27967.36986,412.7671,310.8767123,371.0958904
2002-10-20,25013.08219,227.6575,258.4657534,262.9726027
2002-10-21,35349.64789,1051.155,531.9577465,555.8450704
2002-10-22,37799.04,1172.4,577.0533333,624.12
2002-10-23,38589.94667,1181.24,582.4666667,641.3466667
2002-10-24,40592.18421,1227.882,598.8552632,649.6052632
2002-10-25,45285.09211,1149.013,622.3552632,596.5789474
2002-10-26,32414.05263,411.0658,328.2105263,344.5526316
2002-10-27,27907.19737,240.3684,254.1710526,246.4473684
2002-10-28,37975.10526,1079.053,544.5,550.4342105
2002-10-29,38748.9863,1150.11,566.6438356,627.4794521
2002-10-30,38347.90141,1164.493,566.7746479,616.8591549
2002-10-31,41077.60274,1232.521,604.2191781,629.9589041
2002-11-01,38224.29231,1008.923,577.8307692,584.1230769
2002-11-02,25904.83077,356.2769,287.6461538,341.0769231
2002-11-03,23618.2,212.3692,241.7846154,246.4461538
2002-11-04,30884.57813,910.9062,500.96875,537.34375
2002-11-05,30907.03125,985.2188,513.265625,621.796875
2002-11-06,31573.53125,997.7031,522.390625,642.578125
2002-11-07,31862.01563,1051.969,543.703125,633.25
2002-11-08,36454.31818,1007.727,556.7121212,573.0151515
2002-11-09,26444.47826,388.3333,300.4492754,362.2028986
2002-11-10,23035.05714,198.1714,228.3571429,258.8142857
2002-11-11,34323.26471,1043.897,514.4264706,566.6323529
2002-11-12,35783.71014,1121.232,565.4057971,633.6231884
2002-11-13,36668.15942,1147.478,575.9565217,664.8695652
2002-11-14,37660.68116,1183.609,610.6521739,643.9275362
2002-11-15,41293.71014,1111.609,600.7391304,604.1884058
2002-11-16,26282.1791,380.2836,300.3432836,360.6716418
2002-11-17,25240.07463,217.8806,254.6567164,273.6716418
2002-11-18,33201.75,995.6875,497.5625,567.71875
2002-11-19,34086.83607,1075.541,555.6065574,642.5081967
2002-11-20,33318.48438,1046.688,566.21875,668.78125
2002-11-21,33615.43077,1069.508,565.1846154,654.3384615
2002-11-22,37691.39063,1026.5,566.0625,629.875
2002-11-23,25607.9375,395.5,294.8125,386.953125
2002-11-24,22486.10938,213.3125,229.8125,288.25
2002-11-25,32439.70313,964.375,515.6875,574.09375
2002-11-26,36684.69697,1139.652,596.2272727,671.5151515
2002-11-27,37339.43284,1161.015,606.8507463,709.3283582
2002-11-28,40089.65217,1269.319,673.7826087,712.3768116
2002-11-29,44110.94286,1184.043,672.9571429,651.3
2002-11-30,31542.90278,497.3056,379.375,390.9027778
2002-12-01,27213.59722,275.2361,321.7222222,289.2777778
2002-12-02,36529.04167,1072.528,590.8333333,594.9166667
2002-12-03,36544.48611,1193.75,628.9305556,666.5833333
2002-12-04,38455.16667,1234.403,656.9027778,721.9027778
2002-12-05,35504.9403,1181.313,628.0298507,640.9402985
2002-12-06,37714.88235,1026.559,599.6617647,607.7941176
2002-12-07,27266.26154,431.1231,370.7846154,401.8307692
2002-12-08,23702.27692,245.1385,305.4153846,291.5384615
2002-12-09,30618.79688,952.2188,524.75,551.4375
2002-12-10,32262.19048,1048.381,571.7777778,642.1746032
2002-12-11,32583.60606,1069.136,589.3939394,676.6363636
2002-12-12,33325.98529,1095.456,607.2205882,640.9852941
2002-12-13,37311.67647,1002.882,608.7352941,590.5
2002-12-14,27661.97059,472.0735,388.3382353,380.3382353
2002-12-15,22314.77612,249.2985,288.7164179,232.9104478
2002-12-16,22187.52239,324.6418,306.9701493,289.7910448
2002-12-17,27767.32308,796.2769,477.3846154,530.0615385
2002-12-18,28532.67188,901.2812,512.6875,598.1875
2002-12-19,29265.14063,923.1406,540.875,610.828125
2002-12-20,32044.59375,785.5156,542.46875,547.9375
2002-12-21,24926.10606,417,366.9242424,355.1666667
2002-12-22,20999.10769,245.0923,304.6461538,229.1538462
2002-12-23,25459.07692,574.7846,399.7230769,359.8923077
2002-12-24,25595.43077,439.9077,341.4769231,254.5230769
2002-12-25,16440.86154,57.86154,92.64615385,54.84615385
2002-12-26,16913.95161,141.9355,158.6451613,98.12903226
2002-12-27,21122.01613,360.5,253.0806452,225.4193548
2002-12-28,16961.68254,211.9841,187.4920635,180.9047619
2002-12-29,17856.22951,158.9344,200.9344262,150.3442623
2002-12-30,20578.40984,404.7541,279.4754098,260.6229508
2002-12-31,20794.65079,338.0317,245.1428571,230.5873016
2003-01-01,16513.28571,96,121.968254,109.5238095
2003-01-02,21454.33333,403.8095,305.1587302,282.5714286
2003-01-03,24462.125,480.6562,373.796875,314.40625
2003-01-04,20023.06349,269.9683,281.2063492,204.8412698
2003-01-05,21142.5,195.1935,305.0645161,172.0322581
2003-01-06,27334.93651,570.0159,402.1587302,391.5079365
2003-01-07,28445.03226,704.9516,444.9677419,478.7580645
2003-01-08,28743.44444,709.381,443.4285714,515.2698413
2003-01-09,28670.33333,750.9841,436.2222222,514.047619
2003-01-10,32311.53968,717.7778,484.1904762,491.7301587
2003-01-11,22562.40625,264.9531,293.203125,290.375
2003-01-12,21321.48438,183.7031,284,215.609375
2003-01-13,30037.67188,751.5,475.046875,469.765625
2003-01-14,31190.52381,852.0952,491.7619048,539.8571429
2003-01-15,31167.22222,858.3016,497.4761905,578.7619048
2003-01-16,31516.55556,903.0952,492.3650794,566.5555556
2003-01-17,33574.42857,844.6667,509.3174603,550.8253968
2003-01-18,22529.55,295.0333,268.5333333,332.6833333
2003-01-19,19958.85,162.8,233.8833333,254.3833333
2003-01-20,29957.33898,815.339,477.2881356,540.6271186
2003-01-21,29450,862.4839,488.3709677,579.1774194
2003-01-22,31395.54098,897.4918,504,586.1967213
2003-01-23,31514.67742,939.8548,505.1290323,577.0322581
2003-01-24,33403.16923,869.2,508.5846154,579.7230769
2003-01-25,24242.32308,295.2154,244.6307692,346.4
2003-01-26,21784,165.8125,212.296875,240.65625
2003-01-27,32500.23077,928.7846,513.0461538,586.3384615
2003-01-28,32539.5,978.2031,539.875,642.5
2003-01-29,32887.38462,1001.2,531.9076923,663.2615385
2003-01-30,32331.79104,1016.03,544.4179104,638.1791045
2003-01-31,37420.11111,918.4127,553.3968254,556.4444444
2003-02-01,25387.72308,313.3538,280.9230769,324.7846154
2003-02-02,22999.90769,179.9538,243.1076923,244.1384615
2003-02-03,31035.36923,862.1077,485.1846154,519.1692308
2003-02-04,28915.93939,886.1364,505.6969697,578.8030303
2003-02-05,30228.1194,902.7761,517.8955224,615.9552239
2003-02-06,30093.5303,924.9242,516.9848485,619.8333333
2003-02-07,33052.9697,880.1212,534.2121212,564.6969697
2003-02-08,22140.83077,298.1538,273.8,356.2307692
2003-02-09,19031.95385,163.0769,227.4153846,275.5538462
2003-02-10,27845.73846,822.9692,441.5846154,532.4461538
2003-02-11,29149.56452,883,496.7258065,579.4677419
2003-02-12,29673.69355,858.0161,503.2258065,589.5645161
2003-02-13,30321.24194,903.4839,504.3387097,588.4193548
2003-02-14,34601.73016,857.4603,533.031746,547.1587302
2003-02-15,23511.39683,287.4286,265.2539683,328.7142857
2003-02-16,19990.12698,164,224.0793651,260.1587302
2003-02-17,29531.18033,793.1148,465.6885246,518.5737705
2003-02-18,30217.72131,897.6721,495.3278689,564.9508197
2003-02-19,30794.62295,915.8689,506.3606557,579.2459016
2003-02-20,29198.14754,867.4918,467.2295082,567.4590164
2003-02-21,34475.68254,887.2381,518.3174603,569.5238095
2003-02-22,23165.93651,304.5079,265.3809524,338.3650794
2003-02-23,21180.03175,179.1587,223.031746,258.984127
2003-02-24,29802.86885,852.0984,471.3442623,515.7213115
2003-02-25,30716.31148,925.5574,512.1639344,573.5081967
2003-02-26,37121.35211,1079.944,548.5211268,623.4788732
2003-02-27,43208.98701,1232.558,610.2987013,635.4935065
2003-02-28,49102.55844,1146.753,635.6753247,543.5454545
2003-03-01,35905.49367,404.6835,353.8481013,318.7088608
2003-03-02,31476.82278,236.7848,289.0126582,240.1898734
2003-03-03,41911.72152,1091.734,575.9240506,533.9240506
2003-03-04,42777.18987,1205.089,596.4556962,584.6075949
2003-03-05,42688.3375,1186.875,594.5625,629.9125
2003-03-06,43240.22368,1256.882,624.0263158,647.8026316
2003-03-07,48173.56579,1190.816,674.5263158,607.4078947
2003-03-08,31183.23684,376.0921,328.1447368,336.3684211
2003-03-09,26269.74648,208.6338,260.8732394,252.3239437
2003-03-10,32474.59375,884,465.96875,530.484375
2003-03-11,30756.07813,916,488.21875,585.609375
2003-03-12,29497.14754,898.0492,520.2459016,596.8852459
2003-03-13,28679.21667,896.6167,491.0333333,579.5833333
2003-03-14,32098.74576,823.9661,493.9322034,545.4745763
2003-03-15,21784.51667,289.6333,275.6166667,346.45
2003-03-16,18633.05,161.8833,232.2833333,266.0333333
2003-03-17,27046.33333,792.2167,431.4,514.0833333
2003-03-18,25808.15254,821.339,460.3559322,559.779661
2003-03-19,26820.93103,851.5862,486.1724138,586.5
2003-03-20,29861.43103,889.1034,543.1724138,571.4137931
2003-03-21,18703.86441,287.9322,266.4576271,313.6949153
2003-03-22,16777.24561,188.4912,210.6491228,226.6666667
2003-03-23,17570.60714,190.9643,248.4642857,229.1071429
2003-03-24,23662.01754,675.6316,406.9298246,469.0877193
2003-03-25,24307.96491,772.1053,438.6491228,549.4912281
2003-03-26,25821.43103,797.1552,469.3965517,577.9482759
2003-03-27,26213.88136,816.9831,492.2881356,570.3559322
2003-03-28,29311.11864,764.0169,501.5084746,521.8813559
2003-03-29,20911.91667,288.2667,271.05,325.55
2003-03-30,18463.61667,183,228.5166667,257.7166667
2003-03-31,24535.38333,693.6,420.0666667,474.3166667
2003-04-01,24629.83333,775.8,454.9166667,563.55
2003-04-02,25025.13559,795.6949,467.4576271,594.6271186
2003-04-03,25686.23333,817.35,475.2833333,593.4666667
2003-04-04,28569.86667,779.9833,504.3166667,550.3833333
2003-04-05,20776.38333,289.6833,264.05,346.8
2003-04-06,19888.93333,183.5667,239.6833333,254.2833333
2003-04-07,24426.36667,704.05,437.3333333,510.05
2003-04-08,24203.5,772.4833,450.1,561.4666667
2003-04-09,25275.11864,800.2203,465.0847458,597.1525424
2003-04-10,25706.52542,816.322,474.8983051,587.1186441
2003-04-11,28274.32203,780.6441,483.3050847,558.9830508
2003-04-12,19911.27586,271.5517,272.7758621,361.5
2003-04-13,16830,165.3729,207.4237288,277.779661
2003-04-14,24105.31667,742.35,443.4833333,517.2333333
2003-04-15,25191.21667,822.3167,477.4833333,604.7
2003-04-16,27037.58333,883.1833,541.6333333,615.0666667
2003-04-17,32401.01667,857.7667,615.6,539.85
2003-04-18,18083.90164,200.1803,429.3114754,233.7868852
2003-04-19,15959.31667,147.2333,144.2833333,145.7166667
2003-04-20,15770.41667,99.33333,181.7,116.1333333
2003-04-21,22132.13333,258.0833,508.2333333,213.4166667
2003-04-22,25019.13559,729.0678,465.6101695,490.1355932
2003-04-23,26858.98361,841.7377,485.147541,586.7868852
2003-04-24,25443.25424,853.9153,490.9322034,607.4915254
2003-04-25,29860.05085,831.4915,536.8474576,568.0169492
2003-04-26,21885.95082,305.6721,305.3114754,342.3442623
2003-04-27,17839.78689,141.3115,192.3770492,199.295082
2003-04-28,18763.98333,253.9833,261.6666667,278.7333333
2003-04-29,24739.8,776.7833,441.5,511.2666667
2003-04-30,27796.48333,869.3,506.7666667,554.0166667
2003-05-01,18653.47458,319.8814,280.8474576,392.1016949
2003-05-02,26166.49153,703.4068,482.559322,494.3389831
2003-05-03,20124.69492,256.5593,249.9661017,307.7288136
2003-05-04,19949.42373,201.1695,242.1016949,234.3559322
2003-05-05,25494.25424,746.1864,446.3220339,498.8474576
2003-05-06,25939.11475,812.2295,467.0655738,570.6721311
2003-05-07,26317.42623,837.4098,481.7540984,595.6721311
2003-05-08,27723.91935,890.2258,501.1290323,608.2903226
2003-05-09,30805.25806,836.0806,530.9677419,562.483871
2003-05-10,21545.29032,292.8548,271.6290323,352.3225806
2003-05-11,19320.59677,163.371,217.8387097,269.3064516
2003-05-12,26093.5,761.4032,440.2419355,497.1451613
2003-05-13,27044.77049,845.1967,497.8688525,598.0983607
2003-05-14,27155.1129,848.2903,504.483871,603.5806452
2003-05-15,27770.04839,867.9355,500.6935484,608.9193548
2003-05-16,30877.54839,796.871,510.1612903,564.1290323
2003-05-17,20898.6129,290.1774,298,353.2741935
2003-05-18,17192.44262,161.4426,206.852459,281.6885246
2003-05-19,25296.40984,727.8361,439.3114754,512.1311475
2003-05-20,25859.19672,800.8525,476.2295082,568.7704918
